"accession","gene.name"
"RN181_MOUSE","Rnf181"
"RN181_MOUSE","Rnf181"
"RN181_MOUSE","Rnf181"
"RN181_MOUSE","Rnf181"
"RN181_MOUSE","Rnf181"
"RN181_MOUSE","Rnf181"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNK_MOUSE","Rnasek"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNT2A_MOUSE","Rnaset2a"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RNZ2_MOUSE","Elac2"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"RO60_MOUSE","RO60"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA0_MOUSE","Hnrnpa0"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA1_MOUSE","Hnrnpa1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA2_MOUSE","Hnrnpa2b1"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROA3_MOUSE","Hnrnpa3"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROAA_MOUSE","Hnrnpab"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK1_MOUSE","Rock1"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"ROCK2_MOUSE","Rock2"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB1_MOUSE","Polr2e"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB3_MOUSE","Polr2h"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPAB4_MOUSE","Polr2k"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB1_MOUSE","Polr2a"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPB7_MOUSE","Polr2g"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPC2_MOUSE","Polr3b"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPE_MOUSE","Rpe"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPIA_MOUSE","Rpia"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN1_MOUSE","Rpn1"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPN2_MOUSE","Rpn2"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RPTOR_MOUSE","Rptor"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGA_MOUSE","Rraga"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAGC_MOUSE","Rragc"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRAS2_MOUSE","Rras2"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRBP1_MOUSE","Rrbp1"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RRFM_MOUSE","Mrrf"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS10_MOUSE","Rps10"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS11_MOUSE","Rps11"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS12_MOUSE","Rps12"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS13_MOUSE","Rps13"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS14_MOUSE","Rps14"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15_MOUSE","Rps15"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS15A_MOUSE","Rps15a"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS16_MOUSE","Rps16"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS17_MOUSE","Rps17"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS18_MOUSE","Rps18"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS19_MOUSE","Rps19"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS2_MOUSE","Rps2"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS20_MOUSE","Rps20"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS21_MOUSE","Rps21"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS23_MOUSE","Rps23"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS24_MOUSE","Rps24"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS25_MOUSE","Rps25"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS26_MOUSE","Rps26"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27_MOUSE","Rps27"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27A_MOUSE","Rps27a"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS27L_MOUSE","Rps27l"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS28_MOUSE","Rps28"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS29_MOUSE","Rps29"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS3_MOUSE","Rps3"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS30_MOUSE","Fau"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS3A_MOUSE","Rps3a"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS4X_MOUSE","Rps4x"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS5_MOUSE","Rps5"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS6_MOUSE","Rps6"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS7_MOUSE","Rps7"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS8_MOUSE","Rps8"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RS9_MOUSE","Rps9"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSMB_MOUSE","Snrpb"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSSA_MOUSE","Rpsa"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RSU1_MOUSE","Rsu1"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT05_MOUSE","Mrps5"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT07_MOUSE","Mrps7"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT09_MOUSE","Mrps9"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT10_MOUSE","Mrps10"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT11_MOUSE","Mrps11"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT15_MOUSE","Mrps15"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT16_MOUSE","Mrps16"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT18C_MOUSE","Mrps18c"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT21_MOUSE","Mrps21"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT22_MOUSE","Mrps22"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT23_MOUSE","Mrps23"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT26_MOUSE","Mrps26"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT27_MOUSE","Mrps27"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT28_MOUSE","Mrps28"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT29_MOUSE","Dap3"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT30_MOUSE","Mrps30"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT34_MOUSE","Mrps34"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RT36_MOUSE","RT36_MOUSE"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCA_MOUSE","RtcA"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTCB_MOUSE","Rtcb"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN2_MOUSE","Rtn2"
"RTN3_MOUSE","Rtn3"
"RTN3_MOUSE","Rtn3"
"RTN3_MOUSE","Rtn3"
"RTN3_MOUSE","Rtn3"
"RTN3_MOUSE","Rtn3"
"RTN3_MOUSE","Rtn3"
"RTN3_MOUSE","Rtn3"
"RTN3_MOUSE","Rtn3"
